employee_id,age,monthly_income,years_at_company,job_satisfaction,performance_rating,overtime,attrition,gender_Male,department_Research & Development,department_Sales,job_role_Human Resources,job_role_Laboratory Technician,job_role_Manager,job_role_Manufacturing Director,job_role_Research Director,job_role_Research Scientist,job_role_Sales Executive,job_role_Sales Representative
352,32,2370,8,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
353,48,12504,0,3,4,0,0,False,False,True,False,False,True,False,False,False,False,False
354,37,5974,7,1,3,1,0,True,True,False,False,False,False,False,False,True,False,False
355,30,4736,2,3,3,1,0,False,False,True,False,False,False,False,False,False,True,False
356,26,5296,8,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
357,42,6781,1,4,4,0,0,True,True,False,False,False,False,False,False,False,False,False
358,21,2174,3,2,3,1,1,False,False,True,False,False,False,False,False,False,False,True
359,36,6653,1,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
360,36,9699,13,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
361,57,6755,3,3,3,0,0,True,True,False,False,False,False,False,False,False,False,False
362,40,2213,7,3,3,1,0,False,True,False,False,True,False,False,False,False,False,False
363,21,2610,3,4,4,0,0,True,False,True,False,False,False,False,False,False,False,True
364,33,2851,1,3,3,1,1,False,False,True,False,False,False,False,False,False,False,True
365,37,3452,5,1,4,0,0,False,True,False,False,True,False,False,False,False,False,False
366,46,5258,1,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
367,41,9355,8,2,3,0,1,True,False,True,False,False,False,False,False,False,True,False
368,50,10496,4,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
369,40,6380,6,3,3,1,1,True,False,True,False,False,False,False,False,False,True,False
370,31,2657,2,2,3,1,0,True,True,False,False,False,False,False,False,True,False,False
371,21,2716,1,2,3,0,1,False,False,True,False,False,False,False,False,False,False,True
372,29,2201,3,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
373,35,6540,1,2,3,0,0,True,True,False,False,False,False,False,False,False,False,False
374,27,3816,5,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
375,28,5253,7,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
376,49,10965,5,3,4,0,0,True,True,False,False,False,False,False,False,False,False,False
377,51,4936,7,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
378,36,2543,2,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
379,34,5304,5,4,3,1,1,True,False,True,False,False,False,False,False,False,True,False
380,55,16659,5,4,3,1,0,False,True,False,False,False,True,False,False,False,False,False
381,24,4260,5,3,3,1,0,False,False,True,False,False,False,False,False,False,True,False
382,30,2476,1,2,3,0,0,True,False,True,False,False,False,False,False,False,False,True
383,26,3102,6,1,4,0,1,True,True,False,False,False,False,False,False,True,False,False
384,22,2244,2,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
385,36,7596,10,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
386,30,2285,1,4,4,1,1,True,True,False,False,False,False,False,False,True,False,False
387,37,3034,18,1,3,0,0,False,True,False,False,True,False,False,False,False,False,False
388,40,5715,5,2,3,0,0,False,False,True,False,False,False,False,False,False,True,False
389,42,2576,5,1,3,0,0,False,True,False,False,True,False,False,False,False,False,False
390,37,4197,1,2,3,1,0,True,True,False,False,False,False,True,False,False,False,False
391,43,14336,25,2,3,0,0,True,True,False,False,False,False,False,True,False,False,False
392,40,3448,1,3,4,0,0,False,True,False,False,True,False,False,False,False,False,False
393,54,19406,4,1,3,0,0,True,True,False,False,False,False,False,True,False,False,False
394,34,6538,3,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
395,31,4306,13,1,3,0,0,False,True,False,False,False,False,True,False,False,False,False
396,43,2258,3,4,4,0,0,True,True,False,False,True,False,False,False,False,False,False
397,43,4522,5,3,3,1,0,False,True,False,False,False,False,False,False,False,False,False
398,25,4487,5,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
399,37,4449,13,3,3,1,0,False,True,False,False,False,False,False,False,True,False,False
400,31,2218,4,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
401,39,19197,21,3,3,1,0,True,True,False,False,False,True,False,False,False,False,False
402,56,13212,7,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
403,30,6577,5,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
404,41,8392,10,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
405,28,4558,10,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
406,25,4031,2,1,3,0,1,True,True,False,False,True,False,False,False,False,False,False
407,52,7969,5,3,3,1,0,True,True,False,False,False,False,True,False,False,False,False
408,45,2654,2,4,4,0,0,True,True,False,False,False,False,False,False,True,False,False
409,52,16555,5,4,3,0,0,False,True,False,False,False,True,False,False,False,False,False
410,42,4556,5,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
411,30,6091,5,4,4,0,0,False,True,False,False,False,False,True,False,False,False,False
412,60,19566,29,1,3,0,0,False,True,False,False,False,True,False,False,False,False,False
413,46,4810,10,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
414,42,4523,6,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False
415,24,3202,5,2,3,1,1,False,False,True,False,False,False,False,False,False,False,True
416,34,2351,2,3,3,0,1,False,False,True,False,False,False,False,False,False,False,True
417,38,1702,1,4,4,1,0,True,True,False,False,True,False,False,False,False,False,False
418,40,18041,20,3,3,0,0,False,False,True,False,False,True,False,False,False,False,False
419,26,2886,3,4,4,0,0,False,True,False,False,False,False,False,False,True,False,False
420,30,2097,5,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
421,29,11935,10,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
422,29,2546,2,2,3,0,1,False,True,False,False,False,False,False,False,True,False,False
423,19,2564,1,4,3,0,1,True,False,False,True,False,False,False,False,False,False,False
424,30,8412,9,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
425,57,14118,1,4,3,0,0,True,False,True,False,False,True,False,False,False,False,False
426,50,17046,27,3,3,0,0,True,True,False,False,False,True,False,False,False,False,False
427,30,2564,11,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
428,60,10266,18,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
429,47,5070,5,4,3,0,0,False,True,False,False,False,False,True,False,False,False,False
430,46,17861,3,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
431,35,4230,5,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
432,54,3780,1,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
433,34,2768,7,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
434,46,9071,3,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
435,31,10648,13,2,4,0,0,True,True,False,False,False,False,True,False,False,False,False
436,33,13610,7,3,3,1,1,True,True,False,False,False,True,False,False,False,False,False
437,33,3408,4,4,3,0,1,True,True,False,False,True,False,False,False,False,False,False
438,30,2983,3,2,3,0,0,True,False,True,False,False,False,False,False,False,False,True
439,35,7632,8,3,3,1,0,True,True,False,False,False,False,False,False,False,False,False
440,31,9824,1,3,3,0,1,True,True,False,False,False,False,False,False,False,False,False
441,34,9950,3,1,3,1,1,False,False,False,True,False,False,False,False,False,False,False
442,42,2093,2,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
443,36,9980,10,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
444,22,3894,2,3,3,0,1,True,True,False,False,True,False,False,False,False,False,False
445,48,4051,9,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
446,55,16835,10,2,4,0,0,False,False,True,False,False,True,False,False,False,False,False
447,41,6230,14,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
448,35,4717,11,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
449,40,13237,20,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
450,39,3755,8,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
451,31,6582,6,4,3,1,0,True,False,True,False,False,False,False,False,False,True,False
452,42,7406,10,1,4,1,0,True,True,False,False,False,False,True,False,False,False,False
453,45,4805,8,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
454,26,2741,7,3,3,1,1,False,False,False,True,False,False,False,False,False,False,False
455,29,4262,3,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
456,33,16184,6,3,3,0,0,False,True,False,False,False,False,False,True,False,False,False
457,31,11557,5,4,4,0,0,True,False,True,False,False,True,False,False,False,False,False
458,18,1878,0,2,3,1,1,True,False,True,False,False,False,False,False,False,False,True
459,40,10932,1,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
460,41,6811,8,3,3,1,0,False,True,False,False,False,False,False,False,False,False,False
461,26,4306,0,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
462,35,4859,5,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
463,34,5337,10,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
464,26,2340,1,4,3,1,1,True,True,False,False,True,False,False,False,False,False,False
465,37,7491,6,4,3,0,0,False,True,False,False,False,False,True,False,False,False,False
466,46,10527,2,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
467,41,16595,18,1,3,0,0,False,False,True,False,False,True,False,False,False,False,False
468,37,8834,9,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
469,52,5577,10,1,3,1,0,True,True,False,False,False,False,False,False,True,False,False
470,32,4707,4,3,3,0,1,True,False,True,False,False,False,False,False,False,True,False
471,24,2400,2,4,3,0,0,True,False,True,False,False,False,False,False,False,False,True
472,38,9824,1,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
473,37,6447,6,2,3,0,0,False,True,False,False,False,False,True,False,False,False,False
474,49,19502,31,3,3,1,0,True,True,False,False,False,False,False,True,False,False,False
475,24,2725,6,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
476,26,6272,5,2,4,0,0,True,False,True,False,False,False,False,False,False,True,False
477,24,2127,1,2,4,0,0,True,True,False,False,True,False,False,False,False,False,False
478,50,18200,32,2,3,0,0,True,False,False,False,False,True,False,False,False,False,False
479,25,2096,7,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
480,24,2886,6,3,3,1,1,False,True,False,False,True,False,False,False,False,False,False
481,30,2033,1,1,3,0,1,True,False,True,False,False,False,False,False,False,False,True
482,34,3622,6,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
483,31,4233,3,1,3,0,1,True,False,True,False,False,False,False,False,False,True,False
484,35,3681,3,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
485,31,5460,7,4,4,0,0,True,False,True,False,False,False,False,False,False,True,False
486,27,2187,5,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
487,37,9602,3,3,3,1,0,True,False,True,False,False,False,False,False,False,True,False
488,20,2836,1,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
489,42,4089,10,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False
490,43,16627,1,4,3,1,0,True,True,False,False,False,False,False,True,False,False,False
491,38,2619,0,1,3,0,0,False,True,False,False,False,False,False,False,True,False,False
492,43,5679,8,3,3,1,0,True,True,False,False,True,False,False,False,False,False,False
493,48,15402,3,1,3,0,0,False,True,False,False,False,True,False,False,False,False,False
494,44,5985,2,3,3,0,0,False,False,False,True,False,False,False,False,False,False,False
495,34,2579,8,3,3,1,0,False,False,True,False,False,False,False,False,False,False,True
496,27,3041,4,1,3,0,1,True,False,True,False,False,False,False,False,False,False,True
497,21,3447,3,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
498,44,19513,2,4,3,1,0,True,True,False,False,False,True,False,False,False,False,False
499,22,2773,2,3,4,0,0,True,True,False,False,False,False,False,False,True,False,False
500,33,7104,5,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
501,32,6322,6,4,3,1,0,False,True,False,False,False,False,False,False,True,False,False
502,30,2083,1,3,4,0,0,False,True,False,False,False,False,False,False,True,False,False
503,53,8381,14,1,4,0,0,False,False,True,False,False,False,False,False,False,True,False
504,34,2691,10,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
505,45,4286,1,1,3,0,1,False,False,True,False,False,False,False,False,False,True,False
506,26,2659,3,4,3,1,0,False,True,False,False,True,False,False,False,False,False,False
507,37,9434,10,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
508,29,5561,6,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
509,35,6646,17,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
510,33,7725,13,4,4,0,0,True,True,False,False,False,False,False,False,False,False,False
511,54,10725,9,2,3,0,0,True,False,False,True,False,False,False,False,False,False,False
512,36,8847,3,2,3,1,0,True,True,False,False,False,False,True,False,False,False,False
513,27,2045,4,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
514,20,1009,1,3,3,1,1,True,True,False,False,False,False,False,False,True,False,False
515,33,3348,10,1,3,1,1,True,True,False,False,False,False,False,False,True,False,False
516,35,1281,1,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
517,23,2819,3,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
518,25,4851,3,2,4,0,0,True,False,True,False,False,False,False,False,False,True,False
519,38,4028,7,4,4,0,0,False,False,True,False,False,False,False,False,False,True,False
520,29,2720,10,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
521,48,8120,2,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
